Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok:]-|[TCP:options-altchksumopt:]-|,2,"[-1000, -1000]"
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:replace:ECN}(drop,)-|",2,"[-1000, -1000]"
-1000.0,[TCP:reserved:0]-drop-|,2,"[-1000, -1000]"
-1000.0,[TCP:options-sackok:]-|[TCP:options-sack::0]-duplicate-|,2,"[-1000, -1000]"
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}(drop,)-|",2,"[-1000, -1000]"
-500.0,[TCP:options-sack::0]-duplicate-|[TCP:options-eol:]-drop-|,2,"[0, -1000]"
-10.0,[TCP:options-altchksum:142]-drop-|,2,"[-10, -10]"
-10.0,[TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:True}-|,2,"[-10, -10]"
-10.0,[TCP:dataofs:14]-drop-|,2,"[-10, -10]"
-10.0,[TCP:dataofs:14]-duplicate-|,2,"[-10, -10]"
-10.0,[TCP:reserved:3]-drop-|,2,"[-10, -10]"
-10.0,[TCP:chksum:17469]-duplicate-|,2,"[-10, -10]"
-10.0,[TCP:reserved:2]-duplicate-|,2,"[-10, -10]"
-10.0,[TCP:ack:2288006972]-duplicate-|,2,"[-10, -10]"
-10.0,[TCP:reserved:4]-duplicate-|,2,"[-10, -10]"
-10.0,[TCP:flags:ECN:3]-fragment{tcp:-1:False}-|,2,"[-10, -10]"
-10.0,[TCP:window:90]-duplicate-|,2,"[-10, -10]"
-10.0,[TCP:reserved:5]-duplicate-|,2,"[-10, -10]"
0.0,"[TCP:load:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:chksum:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(duplicate,tamper{TCP:options-nop:replace:})-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:1586325838}(fragment{tcp:-1:True},),)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:chksum:replace:19106}-|,2,"[0, 0]"
0.0,[TCP:reserved:0]-tamper{TCP:dport:replace:17204}-|,2,"[0, 0]"
0.0,"[TCP:options-eol::0]-fragment{tcp:18:True}(tamper{TCP:options-eol:replace:},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:30683}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:flags:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:urgptr:replace:29687},duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:11569}(tamper{TCP:options-sackok:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:load:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:replace:142}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:options-mss:replace:22779},),)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:3326956985}(duplicate(tamper{TCP:reserved:corrupt},),)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:1021944250}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(duplicate(,duplicate),)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:load:]-tamper{TCP:options-wscale:replace:15}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:11569}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True},),)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(,duplicate(,duplicate))-|",2,"[0, 0]"
0.0,"[TCP:load:]-fragment{ip:-1:True}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:replace:205}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,fragment{tcp:-1:True})-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:options-nop:replace:},duplicate)-|",2,"[0, 0]"
0.0,"[TCP:load:]-tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:sport:replace:30580},duplicate),)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,"[TCP:reserved:0]-duplicate(drop,fragment{tcp:-1:True}(tamper{TCP:options-eol:corrupt},))-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:options-eol::0]-tamper{TCP:options-eol:replace:}-|,2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:60944}-|,2,"[0, 0]"
0.0,"[TCP:load:]-fragment{tcp:-1:True}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:replace:1267143903}(duplicate,),duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-fragment{ip:-1:False}(,tamper{TCP:load:replace:__HTTP_REQUEST__})-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:1586325838},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-sack:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:seq:replace:1586325838}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(duplicate(fragment{tcp:-1:True},fragment{tcp:-1:False}),)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:ack:corrupt}-|,2,"[0, 0]"
0.0,[TCP:load:]-tamper{TCP:chksum:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dport:corrupt},tamper{TCP:reserved:corrupt})-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-fragment{ip:-1:True}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:chksum:corrupt}(duplicate(duplicate,tamper{TCP:urgptr:replace:29687}),),)-|",2,"[0, 0]"
0.0,"[TCP:load:]-duplicate(tamper{TCP:sport:replace:30580},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:126}(fragment{tcp:-1:True},)-|[TCP:options-sackok::0]-fragment{tcp:32:False}-|",2,"[0, 0]"
0.0,"[TCP:load::0]-duplicate(,tamper{TCP:options-sackok:replace:})-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:}-|,2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-fragment{tcp:17:False}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True:33}(duplicate,duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-wscale:replace:113}(tamper{TCP:options-altchksumopt:replace:},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|[TCP:reserved:0]-duplicate-|",2,"[0, 0]"
0.0,"[TCP:load:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:sport:replace:30580},),)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|[TCP:options-nop:]-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:flags:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:62278}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False:5},),)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-wscale:replace:229}(tamper{TCP:urgptr:replace:11078},),tamper{TCP:flags:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(duplicate,duplicate(,fragment{tcp:-1:True}))-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:51:True:25},)-|",2,"[0, 0]"
0.0,"[TCP:flags:A]-fragment{tcp:-1:True}(fragment{tcp:52:True:26}(,drop),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:replace:64810}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-sackok:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(,tamper{TCP:ack:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-eol::0]-fragment{tcp:18:True}(tamper{TCP:options-eol:replace:},tamper{TCP:chksum:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:options-sack:replace:},)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:chksum:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:window:replace:180}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:227}(tamper{TCP:options-eol:corrupt}(tamper{TCP:options-sack:corrupt},),)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(duplicate(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:dport:replace:63372}(drop,)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-wscale:replace:142}(duplicate,))-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:64325},tamper{TCP:flags:replace:RA})-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:load:corrupt}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:33471},),)-|",2,"[0, 0]"
0.0,"[TCP:options-nop::0]-tamper{TCP:flags:replace:R}(tamper{TCP:options-timestamp:replace:1308328571}(tamper{TCP:options-timestamp:corrupt},),)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:-1:True})-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|,2,"[0, 0]"
0.0,[TCP:load:]-tamper{TCP:seq:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-nop::0]-tamper{TCP:reserved:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-sack::0]-tamper{TCP:chksum:replace:29089}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:reserved:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:230}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False}(duplicate,),)-|[TCP:flags:A:1]-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(duplicate,duplicate(tamper{TCP:ack:replace:2582970798},))-|",2,"[0, 0]"
0.0,[TCP:flags:A:1]-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:168}(duplicate(fragment{tcp:-1:False}(tamper{TCP:window:replace:50},),tamper{TCP:sport:replace:31798}),)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-fragment{tcp:51:True:25}-|,2,"[0, 0]"
0.0,[TCP:options-sack::0]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:43}-|,2,"[0, 0]"
0.0,[TCP:options-sack::0]-fragment{tcp:45:True}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(tamper{TCP:flags:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:64325}(tamper{TCP:options-sackok:replace:},),tamper{TCP:flags:replace:RA})-|",2,"[0, 0]"
0.0,[TCP:flags:SUN:4]-tamper{TCP:options-nop:replace:}-|,2,"[0, 0]"
0.0,"[TCP:load:]-fragment{tcp:-1:True}(duplicate(tamper{TCP:urgptr:corrupt},),)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-|[TCP:options-altchksumopt:]-duplicate-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(fragment{tcp:1:True},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:9:True:20}(tamper{TCP:options-eol:replace:},)-|",2,"[0, 0]"
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:True}(,fragment{ip:33:True})-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:192}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(,drop)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:urgptr:corrupt},tamper{TCP:flags:corrupt})-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-fragment{tcp:-1:True:5}-|,2,"[0, 0]"
0.0,"[TCP:flags:S]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:load:]-tamper{TCP:options-uto:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,"[TCP:load:]-fragment{tcp:-1:True}(,duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:168}(duplicate(fragment{tcp:-1:False}(,duplicate),drop),)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:load:]-tamper{TCP:urgptr:corrupt}(duplicate(,duplicate),)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:10}(tamper{TCP:options-md5header:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:options-sack::0]-tamper{TCP:chksum:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}-|,2,"[0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:window:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:dataofs:corrupt}(tamper{TCP:urgptr:corrupt},),)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-md5header:replace:03e88ff0349304b4a23ad7e42bcbe6e9},duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(,duplicate(duplicate,))-|",2,"[0, 0]"
0.0,[TCP:options-sack::0]-fragment{ip:-1:True}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(duplicate,)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(duplicate,drop)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:seq:replace:1586325838}-|,2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:replace:68}-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:6}-|,2,"[0, 0]"
0.0,[TCP:load::0]-tamper{TCP:options-sack:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:3326956985}(duplicate(tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksumopt:replace:}(duplicate,),),),)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-fragment{ip:-1:False:40}-|,2,"[0, 0]"
0.0,"[TCP:load:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:options-sack:replace:},),)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-md5header:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:flags:A]-tamper{TCP:options-timestamp:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:229}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:load:]-fragment{tcp:-1:False}(,duplicate)-|",2,"[0, 0]"
0.0,"[TCP:load:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:False}(drop,),)-|",2,"[0, 0]"
0.0,[TCP:options-timestamp:2373316621:1]-tamper{TCP:options-nop:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:5}(fragment{tcp:-1:True}(tamper{TCP:options-md5header:replace:e97c22993daf836b44dfb920216b3035},duplicate),)-|[TCP:options-sackok::0]-tamper{TCP:flags:corrupt}-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:flags:replace:F},)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:load:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:chksum:corrupt}(drop,),)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:replace:}-|,2,"[0, 0]"
0.0,"[TCP:reserved:0]-duplicate(tamper{TCP:chksum:corrupt}(duplicate(tamper{TCP:options-altchksum:replace:20},duplicate),),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:window:replace:120}(duplicate,),duplicate)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:REC}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:230}(duplicate(,duplicate),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:33}(duplicate,tamper{TCP:options-timestamp:corrupt})-|[TCP:seq:128881456]-duplicate-|",2,"[0, 0]"
0.0,"[TCP:load:]-duplicate(duplicate,tamper{TCP:load:replace:__HTTP_REQUEST__})-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False:5}(,tamper{TCP:options-sackok:replace:}),)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:sport:replace:64325}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:134}(fragment{tcp:30:False},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:126}(fragment{tcp:54:True},)-|[TCP:options-sackok::0]-fragment{tcp:28:False}-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:1011687978}-|,2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-eol:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:window:replace:180},duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate(fragment{tcp:-1:True},))-|",2,"[0, 0]"
0.0,[TCP:flags:A]-fragment{tcp:-1:True:5}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:flags:corrupt},tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:replace:11078},))-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-nop:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:1586325838}(duplicate(duplicate,),),)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:replace:03e88ff0349304b4a23ad7e42bcbe6e9}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-nop:replace:},),)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:reserved:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:ack:replace:684895522}-|,2,"[0, 0]"
0.0,"[TCP:load:]-fragment{tcp:-1:False}(tamper{TCP:options-nop:replace:},)-|",2,"[0, 0]"
0.0,[TCP:window:140:0]-tamper{TCP:options-timestamp:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:flags:A:0]-tamper{TCP:chksum:replace:60450}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:51118}(tamper{TCP:options-sackok:replace:},)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-mss:replace:22779},)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:3326956985}(duplicate(tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksumopt:replace:}(duplicate,),),tamper{TCP:options-altchksum:replace:0}),)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:replace:1267143903}(duplicate(,tamper{TCP:chksum:corrupt}),),duplicate)-|",2,"[0, 0]"
0.0,"[TCP:load:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:options-sack:replace:}(tamper{TCP:options-wscale:corrupt},),),)-|",2,"[0, 0]"
0.0,"[TCP:load:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-mss:replace:42820},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:replace:44254},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:options-md5header:replace:d5341c0d39d9e1f3474e91411ecc53b9},)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-nop:replace:},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True},),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:reserved:0]-fragment{tcp:-1:False}-|,2,"[0, 0]"
0.0,[TCP:flags:A]-fragment{tcp:-1:False}-|,2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2837990213}-|,2,"[0, 0]"
0.0,[TCP:options-nop::0]-tamper{TCP:dataofs:replace:13}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(,duplicate),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:168}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:5}(tamper{TCP:options-uto:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-fragment{tcp:-1:True:20}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:reserved:replace:1},)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-fragment{ip:12:False:20}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:2778}(duplicate(,fragment{tcp:-1:False}),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(tamper{TCP:options-nop:corrupt}(tamper{TCP:chksum:replace:13746},),duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(,duplicate(fragment{tcp:-1:False:5},))-|",2,"[0, 0]"
0.0,"[TCP:flags:PA]-tamper{TCP:options-timestamp:replace:2644139780}(duplicate(,duplicate),)-|",2,"[0, 0]"
